"","RecordType","Latitude","Longitude","ZIP","VIN","MAKE","MODEL","BODY","YEAR","SELLER","CITY","COUNTYNUM","WGT","STATE","MON","NewUsed","RecodedType","Geography","NewZips","CarCount","Dealer"
"1773446","CarSale",38.67,-121.15,95630,"19XFB2F59FE287423","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773447","CarSale",38.67,-121.15,95630,"19XFB2F5XFE294476","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773448","CarSale",38.67,-121.15,95630,"19XFB2F71FE293556","HOND","CIVIC SE","CP",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201510,"New",1,2,95630,1,NA
"1773449","CarSale",38.67,-121.15,95630,"19XFB2F74FE287704","HOND","CIVIC SE","CP",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773450","CarSale",38.67,-121.15,95630,"19XFB2F84FE295603","HOND","CIVIC EX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773451","CarSale",38.67,-121.15,95630,"19XFB2F93FE291387","HOND","CIVIC EX-L","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773452","CarSale",38.67,-121.15,95630,"19XFB4F30FE200714","HOND","CIVIC HYBRI","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773453","CarSale",38.67,-121.15,95630,"1HGCR2F31FA274893","HOND","ACCORD LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773454","CarSale",38.67,-121.15,95630,"1HGCR2F32FA225377","HOND","ACCORD LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773455","CarSale",38.67,-121.15,95630,"1HGCR2F3XFA272253","HOND","ACCORD LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201510,"New",1,2,95630,1,NA
"1773456","CarSale",38.67,-121.15,95630,"1HGCR2F42GA002315","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773457","CarSale",38.67,-121.15,95630,"1HGCR2F51GA026162","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773458","CarSale",38.67,-121.15,95630,"1HGCR2F55FA246368","HOND","ACCORD SPRT","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201510,"New",1,2,95630,1,NA
"1773459","CarSale",38.67,-121.15,95630,"1HGCR2F59GA034817","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773460","CarSale",38.67,-121.15,95630,"1HGCR2F86FA247863","HOND","ACCORD EX-L","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773461","CarSale",38.67,-121.15,95630,"1HGCR2F93GA016624","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773462","CarSale",38.67,-121.15,95630,"1HGCT1B89GA002574","HOND","ACCORD EX-L","CP",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773463","CarSale",38.67,-121.15,95630,"2HGFG3B89FH500691","HOND","CIVIC EX","CP",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201510,"New",1,2,95630,1,NA
"1773464","CarSale",38.67,-121.15,95630,"3CZRU6H53GM722322","HOND","HR-V EX","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201510,"New",1,2,95630,1,NA
"1773465","CarSale",38.67,-121.15,95630,"5FNRL5H36GB014474","HOND","ODYSSEY SE","VN",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773466","CarSale",38.67,-121.15,95630,"5FNYF6H53GB031971","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773467","CarSale",38.67,-121.15,95630,"5FNYF6H60GB030043","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773468","CarSale",38.67,-121.15,95630,"5J6RM4H3XFL119869","HOND","CR-V LX","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773469","CarSale",38.67,-121.15,95630,"5J6RM4H52FL131743","HOND","CR-V EX","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773470","CarSale",38.67,-121.15,95630,"5J6RM4H5XFL133062","HOND","CR-V EX","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773471","CarSale",38.67,-121.15,95630,"5J6RM4H94FL130211","HOND","CR-V TOUR","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773472","CarSale",38.67,-121.15,95630,"5J6TF3H56FL002088","HOND","CROSS TOUR","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"New",1,2,95630,1,NA
"1773640","CarSale",38.67,-121.15,95630,"1HGCP2F39CA095387","HOND","ACCORD LX","4D",2012,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201510,"Used",2,2,95630,1,NA
"1773641","CarSale",38.67,-121.15,95630,"5FNYF4H76DB038852","HOND","PILOT EXLN","UT",2013,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201510,"Used",2,2,95630,1,NA
"1773654","CarSale",38.67,-121.15,95630,"1FTNF1CF4EKD20489","FORD","F150 4x2","PU",2014,"ELK GROVE HONDA","FOLSOM",67,"","CA",201510,"Used",2,2,95630,1,NA
"1773673","CarSale",38.67,-121.15,95630,"19XFB2F52DE275837","HOND","CIVIC LX","4D",2013,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"Used",2,2,95630,1,NA
"1773674","CarSale",38.67,-121.15,95630,"19XFB2F55DE217575","HOND","CIVIC LX","4D",2013,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"Used",2,2,95630,1,NA
"1773675","CarSale",38.67,-121.15,95630,"1HGCP2F48CA186479","HOND","ACCORD LX-P","4D",2012,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201510,"Used",2,2,95630,1,NA
"1773943","CarSale",38.67,-121.15,95630,"19XFB2F5XFE287947","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773944","CarSale",38.67,-121.15,95630,"19XFB2F89FE299128","HOND","CIVIC EX","4D",2015,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773945","CarSale",38.67,-121.15,95630,"5FNYF6H52GB036014","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773946","CarSale",38.67,-121.15,95630,"5J6RM3H59FL027325","HOND","CR-V EX","UT",2015,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773948","CarSale",38.67,-121.15,95630,"19XFB2F81FE703054","HOND","CIVIC EX","4D",2015,"ELK GROVE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773949","CarSale",38.67,-121.15,95630,"5FNYF5H97GB013972","HOND","PILOT TOUR","UT",2016,"ELK GROVE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773950","CarSale",38.67,-121.15,95630,"19XFB2F52FE700671","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773951","CarSale",38.67,-121.15,95630,"19XFB2F53FE284789","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201511,"New",1,2,95630,1,NA
"1773952","CarSale",38.67,-121.15,95630,"19XFB2F58FE278535","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201511,"New",1,2,95630,1,NA
"1773953","CarSale",38.67,-121.15,95630,"1HGCR2F35FA218214","HOND","ACCORD LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201511,"New",1,2,95630,1,NA
"1773954","CarSale",38.67,-121.15,95630,"1HGCR2F38FA257248","HOND","ACCORD LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201511,"New",1,2,95630,1,NA
"1773955","CarSale",38.67,-121.15,95630,"1HGCR2F51GA058738","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773956","CarSale",38.67,-121.15,95630,"1HGCR2F54GA045059","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773957","CarSale",38.67,-121.15,95630,"1HGCR2F55GA054515","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773958","CarSale",38.67,-121.15,95630,"1HGCR2F58GA044514","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773959","CarSale",38.67,-121.15,95630,"1HGCR2F80GA005278","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773960","CarSale",38.67,-121.15,95630,"1HGCR3F87FA026150","HOND","ACCORD EX-L","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773961","CarSale",38.67,-121.15,95630,"1HGCR3F88GA001890","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773962","CarSale",38.67,-121.15,95630,"1HGCR3F99GA006895","HOND","ACCORD TOUR","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773963","CarSale",38.67,-121.15,95630,"1HGCR3F9XGA007165","HOND","ACCORD TOUR","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773964","CarSale",38.67,-121.15,95630,"2HGFC2F76GH502715","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773965","CarSale",38.67,-121.15,95630,"2HKRM3H77GH501494","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773966","CarSale",38.67,-121.15,95630,"3CZRM3H54FG711535","HOND","CR-V EX","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773967","CarSale",38.67,-121.15,95630,"5FNRL5H30GB018116","HOND","ODYSSEY SE","VN",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201511,"New",1,2,95630,1,NA
"1773968","CarSale",38.67,-121.15,95630,"5FNRL5H65GB019126","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773969","CarSale",38.67,-121.15,95630,"5FNRL5H67GB021587","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201511,"New",1,2,95630,1,NA
"1773970","CarSale",38.67,-121.15,95630,"5FNYF6H54GB035804","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773971","CarSale",38.67,-121.15,95630,"5FNYF6H57GB036090","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773972","CarSale",38.67,-121.15,95630,"5FNYF6H72GB037519","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773973","CarSale",38.67,-121.15,95630,"5J6RM4H78FL120005","HOND","CR-V EX-L","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1773974","CarSale",38.67,-121.15,95630,"5J6RM4H95FL132307","HOND","CR-V TOUR","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"New",1,2,95630,1,NA
"1774095","CarSale",38.67,-121.15,95630,"1FAHP32NX9W139996","FORD","FOCUS","CP",2009,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201511,"Used",2,2,95630,1,NA
"1774096","CarSale",38.67,-121.15,95630,"1HGCP3F89AA032188","HOND","ACCORD EX 6","4D",2010,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201511,"Used",2,2,95630,1,NA
"1774109","CarSale",38.67,-121.15,95630,"1FMCU0D79BKB59952","FORD","ESCAPE XLT","UT",2011,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201511,"Used",2,2,95630,1,NA
"1774338","CarSale",38.67,-121.15,95630,"19XFB2F56FE707512","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774339","CarSale",38.67,-121.15,95630,"19XFB2F95FE252588","HOND","CIVIC EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774340","CarSale",38.67,-121.15,95630,"1HGCR3F90FA024247","HOND","ACCORD TOUR","4D",2015,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774341","CarSale",38.67,-121.15,95630,"2HKRM3H76FH556789","HOND","CR-V EX-L","UT",2015,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774342","CarSale",38.67,-121.15,95630,"2HKRM4H77GH608583","HOND","CR-V EX-L","UT",2016,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774343","CarSale",38.67,-121.15,95630,"5FNYF6H57GB043945","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774344","CarSale",38.67,-121.15,95630,"5FNYF6H77GB043638","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774345","CarSale",38.67,-121.15,95630,"5J6RM4H9XFL130827","HOND","CR-V TOUR","UT",2015,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774346","CarSale",38.67,-121.15,95630,"19XFB2F59FE290712","HOND","CIVIC LX","4D",2015,"ELK GROVE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774348","CarSale",38.67,-121.15,95630,"19XFB2F50FE708204","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774349","CarSale",38.67,-121.15,95630,"19XFB2F51FE294107","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774350","CarSale",38.67,-121.15,95630,"19XFB2F54FE708206","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774351","CarSale",38.67,-121.15,95630,"19XFB2F55FE294062","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774352","CarSale",38.67,-121.15,95630,"19XFB2F57FE706112","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774353","CarSale",38.67,-121.15,95630,"19XFB2F79FE296415","HOND","CIVIC SE","CP",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774354","CarSale",38.67,-121.15,95630,"19XFB2F82FE294627","HOND","CIVIC EX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774355","CarSale",38.67,-121.15,95630,"19XFB2F82FE294675","HOND","CIVIC EX","4D",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774356","CarSale",38.67,-121.15,95630,"1HGCR2F32GA059718","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774357","CarSale",38.67,-121.15,95630,"1HGCR2F3XGA043704","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774358","CarSale",38.67,-121.15,95630,"1HGCR2F50GA037587","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774359","CarSale",38.67,-121.15,95630,"1HGCR2F52GA078478","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774360","CarSale",38.67,-121.15,95630,"1HGCR2F5XGA040352","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774361","CarSale",38.67,-121.15,95630,"1HGCR2F70GA082689","HOND","ACCORD EX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774362","CarSale",38.67,-121.15,95630,"2HGFC2F56GH501210","HOND","CIVIC LX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774363","CarSale",38.67,-121.15,95630,"2HGFC2F57GH511132","HOND","CIVIC LX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774364","CarSale",38.67,-121.15,95630,"2HGFC2F79GH507519","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774365","CarSale",38.67,-121.15,95630,"2HGFC2F82GH515907","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774366","CarSale",38.67,-121.15,95630,"JHMGK5H56GX008304","HOND","FIT LX","5D",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774367","CarSale",38.67,-121.15,95630,"JHMZF1D65FS002848","HOND","CR-Z EX","CP",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774368","CarSale",38.67,-121.15,95630,"2HKRM3H72FH559009","HOND","CR-V EX-L","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774369","CarSale",38.67,-121.15,95630,"2HKRM4H33GH612398","HOND","CR-V LX","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774370","CarSale",38.67,-121.15,95630,"2HKRM4H3XGH600300","HOND","CR-V LX","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774371","CarSale",38.67,-121.15,95630,"2HKRM4H71GH608451","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774372","CarSale",38.67,-121.15,95630,"3CZRM3H59FG711062","HOND","CR-V EX","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774373","CarSale",38.67,-121.15,95630,"3CZRM3H5XFG710499","HOND","CR-V EX","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774374","CarSale",38.67,-121.15,95630,"5FNRL5H35GB011243","HOND","ODYSSEY SE","VN",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774375","CarSale",38.67,-121.15,95630,"5FNRL5H62GB004406","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774376","CarSale",38.67,-121.15,95630,"5FNYF5H90GB022996","HOND","PILOT TOUR","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774377","CarSale",38.67,-121.15,95630,"5FNYF6H12GB041274","HOND","PILOT LX","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774378","CarSale",38.67,-121.15,95630,"5FNYF6H7XGB044752","HOND","PILOT EXL","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774379","CarSale",38.67,-121.15,95630,"5J6RM3H38FL027525","HOND","CR-V LX","UT",2015,"FOLSOM LAKE HONDA","FOLSOM",67,"R","CA",201512,"New",1,2,95630,1,NA
"1774380","CarSale",38.67,-121.15,95630,"5J6RM4H77GL007552","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"New",1,2,95630,1,NA
"1774626","CarSale",38.67,-121.15,95630,"5XYKWDA7XEG527619","KIA","SORENTO","UT",2014,"AUTONATION HONDA ROSEVILLE","FOLSOM",67,"","CA",201512,"Used",2,2,95630,1,NA
"1774633","CarSale",38.67,-121.15,95630,"1HGCS2B85BA003612","HOND","ACCORD EX-L","CP",2011,"ELK GROVE HONDA","FOLSOM",67,"","CA",201512,"Used",2,2,95630,1,NA
"1774646","CarSale",38.67,-121.15,95630,"1HGCP2F62BA039462","HOND","ACCORD SE","4D",2011,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"Used",2,2,95630,1,NA
"1774647","CarSale",38.67,-121.15,95630,"1HGCR2F52DA010080","HOND","ACCORD SPRT","4D",2013,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"Used",2,2,95630,1,NA
"1774648","CarSale",38.67,-121.15,95630,"5FNYF4H90BB040983","HOND","PILOT TOUR","UT",2011,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"Used",2,2,95630,1,NA
"1774649","CarSale",38.67,-121.15,95630,"JTDBL40E599019431","TOYT","COROLLA","4D",2009,"FOLSOM LAKE HONDA","FOLSOM",67,"","CA",201512,"Used",2,2,95630,1,NA
"1790489","CarSale",38.68,-121.53,95835,"2HKRM3H58FH508998","HOND","CR-V EX","UT",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"R","CA",201501,"New",1,2,95835,1,NA
"1791182","CarSale",38.68,-121.53,95835,"1HGCR2F54FA155625","HOND","ACCORD SPRT","4D",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201506,"New",1,2,95835,1,NA
"1791184","CarSale",38.68,-121.53,95835,"5FNYF4H57FB073756","HOND","PILOT EXL","UT",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201506,"New",1,2,95835,1,NA
"1791185","CarSale",38.68,-121.53,95835,"5J6RM4H79FL073714","HOND","CR-V EX-L","UT",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201506,"New",1,2,95835,1,NA
"1791186","CarSale",38.68,-121.53,95835,"1HGCR2F32FA142323","HOND","ACCORD LX","4D",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201506,"New",1,2,95835,1,NA
"1791635","CarSale",38.68,-121.53,95835,"19XFB2F56CE345046","HOND","CIVIC LX","4D",2012,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201504,"Used",2,2,95835,1,NA
"1791636","CarSale",38.68,-121.53,95835,"5J6TF1H57CL001273","HOND","CROSS TOUR","UT",2012,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201504,"Used",2,2,95835,1,NA
"1792153","CarSale",38.68,-121.53,95835,"2HKRM3H51FH534021","HOND","CR-V EX","UT",2015,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201507,"New",1,2,95835,1,NA
"1792154","CarSale",38.68,-121.53,95835,"1HGCR2F58FA223120","HOND","ACCORD SPRT","4D",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201507,"New",1,2,95835,1,NA
"1792403","CarSale",38.68,-121.53,95835,"5J6RM3H99FL022077","HOND","CR-V TOUR","UT",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201508,"New",1,2,95835,1,NA
"1792649","CarSale",38.68,-121.53,95835,"19XFB2F55FE281926","HOND","CIVIC LX","4D",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201509,"New",1,2,95835,1,NA
"1792656","CarSale",38.68,-121.53,95835,"1HGCR2F8XFA057757","HOND","ACCORD EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201501,"New",1,2,95835,1,NA
"1792657","CarSale",38.68,-121.53,95835,"2HKRM4H32EH727300","HOND","CR-V LX","UT",2014,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201501,"New",1,2,95835,1,NA
"1792658","CarSale",38.68,-121.53,95835,"5FNYF4H77FB034053","HOND","PILOT EXLN","UT",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201501,"New",1,2,95835,1,NA
"1792659","CarSale",38.68,-121.53,95835,"1HGCR2F3XFA074711","HOND","ACCORD LX","4D",2015,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201501,"New",1,2,95835,1,NA
"1792660","CarSale",38.68,-121.53,95835,"1HGCR2F78FA068506","HOND","ACCORD EX","4D",2015,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201501,"New",1,2,95835,1,NA
"1792661","CarSale",38.68,-121.53,95835,"3HGGK5H85FM761565","HOND","FIT EX-L","5D",2015,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201501,"New",1,2,95835,1,NA
"1792662","CarSale",38.68,-121.53,95835,"1HGCR2F82FA079719","HOND","ACCORD EX-L","4D",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201501,"New",1,2,95835,1,NA
"1792766","CarSale",38.68,-121.53,95835,"5FNRL5H65CB086190","HOND","ODYSSEY EXL","VN",2012,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201509,"Used",2,2,95835,1,NA
